Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Dec 12, 2017",Anonymous Employee,Network Planning Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. The process took 5+ months. I interviewed at Southwest Airlines in February 2017.,Application,What would you consider when evaluating whether to start a new route? Â  Answer Question
"Jan 24, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Positive Experience,Easy Interview,I applied online. The process took 5+ months. I interviewed at Southwest Airlines.,Application,What emergency situation have I been in and how did I respond/react? (and it could be personal note necessarily work related) Â  Answer Question
"Feb 28, 2017","Anonymous Employee in Baltimore, MD",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at Southwest Airlines (Baltimore, MD) in February 2017.",Application,Why do you want to work at Southwest? Â  Answer Question
"Feb 16, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why this position specifically? Â  Answer Question
"Aug 29, 2017","Anonymous Employee in Dallas, TX",Intern Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why do you want to work for Southwest? Â  Answer Question
"Oct 3, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,"Why do you want to work at Southwest?
Why should we hire you/what makes you stand out? Â  Answer Question"
"Mar 1, 2017","Anonymous Interview Candidate in Dallas, TX",Internship Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why Southwest? Â  Answer Question
"Nov 6, 2018","Anonymous Interview Candidate in Dallas, TX",Summer Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,They asked very detail questions about your resume and brought up specifics to see if you knew what you were talking about. Â  Answer Question
"Feb 15, 2017","Anonymous Employee in Dallas, TX",Communications Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Q: Why Southwest? Â  1 Answer
"Dec 12, 2017","Anonymous Employee in Dallas, TX",Reliability Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,Why I want to work in the position. Times I've used teamwork. Times I've solved a problem. All behavioral questions. Â  Answer Question
"Mar 1, 2017","Anonymous Interview Candidate in Dallas, TX",Operations Control Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Dallas, TX) in February 2017.",Application,What was your most difficult class? Â  1 Answer
"Nov 22, 2016","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Neutral Experience,,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2016.",Application,What do you know about Southwest Â  1 Answer
"Jan 8, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,The process took 3+ months. I interviewed at Southwest Airlines in January 2017.,Application,Why do you wanna be with SWA? Â  Answer Question
"Jan 17, 2018","Anonymous Employee in Dallas, TX",Customer Relations Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 1+ week. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,"Tell me about a time you had to deal with an upset client? What happened, how did you handle it and what was the outcome? Â  Answer Question"
"Jan 4, 2017",Anonymous Interview Candidate,Senior Business Consultant Interview,No Offer,Negative Experience,Easy Interview,"Two phone interviews over a 6 month span (they said the position had been put on hold). Standard behavioral questions. Then, 30 minutes into the 2nd interview she asks for my salary. As many folks, I've been counseled since college, bschool,etc to put off discussing salary until there's an offer for a whole host of reasons. And alright although I've met pushy recruiters over the years I had never encountered this: she insisted, insisted and insisted and when (after becoming totally put off) I declined, she ended the interview and said without a salary she would mark the interview incomplete and refuse to share with the hiring manager, even though it had gone well. I told her I'd be happy to tell her if the range for the position was in my ballpark... she said this ""company does not disclose salary ranges"" (i thought, well, neither does this candidate...). I offered other hints/help such as how my experience was a few years ahead of the job spec, or that I previously reported to a higher level position than this one would report into, etc. No matter. If I did not give her a number she would refuse to continue the process. Why? To avoid wasting each other's time, she said. Ok, then why did you interview me for 30 minutes before asking? Or why didn't you ask me the first time when we had spoken for another 30 or 45 minutes?

Anyway, after this ridiculous back and forth I was completely turned off and just wanted to erase the last 30 minutes of my life so I said thanks but this might not be a fit (plus when she mentioned the thing about wasting time she said something like ""if salary was 65k and you're at 120 it makes no sense"" so I felt like we were almost certainly not in the same neighborhood).

If that is really the company's policy, it's sad. Luckily some states are starting to pass legislation against practices like this in interviews, but too little too late in this case.

I think she was a contract recruiter but still... Terrible impression of the company.",Application,What analytical programs/software do you use? Â  Answer Question
"Jan 23, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,Why Southwest? Â  2 Answers
"Feb 12, 2017","Anonymous Interview Candidate in Los Angeles, CA",Ramp Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Los Angeles, CA) in January 2017.",Application,why southwest Â  Answer Question
"Feb 15, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ months. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,"What knowledge do you have with Microsoft Excel, Access, SPSS and please give examples of when you used each. Â  Answer Question"
"Apr 1, 2017","Anonymous Interview Candidate in Dallas, TX",Business Analyst Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,Be very passionate while answering why you want to join Southwest. Â  Answer Question
"Feb 21, 2017","Anonymous Employee in Tampa, FL",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 9+ months. I interviewed at Southwest Airlines (Tampa, FL) in January 2017.",Application,Name a situation that you were in where you went over the expectation of a guest Â  Answer Question
"Jan 27, 2017","Anonymous Employee in Baltimore, MD",Operations Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 7 weeks. I interviewed at Southwest Airlines (Baltimore, MD) in January 2017.",Application,Name a time when you were faced with a challenging confrontation by a customer - where were you and how did you resolve the issue? Â  Answer Question
"Sep 3, 2018","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,Why Southwest? Â  Answer Question
"Jan 5, 2018","Anonymous Employee in Oklahoma City, OK",Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Oklahoma City, OK) in January 2017.",Application,"Why SW?
What does hospitality mean?
What's your goal? Â  Answer Question"
"Jan 29, 2017",Anonymous Interview Candidate,Summer Interview,Declined Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Southwest Airlines in January 2017.,Application,Why southwest Â  Answer Question
"Aug 11, 2018","Anonymous Interview Candidate in Dallas, TX",Ramp Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,Why Southwest Airlines? Â  1 Answer
"Sep 13, 2017","Anonymous Interview Candidate in Dallas, TX",Cargo Marketing Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in January 2017.",Application,Why Southwest? Â  Answer Question
